0,0,-3.14,1,-5.8467,1.1914,-15.758,-8.7198
0,0.1,-3.14,1,0.4243,-0.16883,1.1272,0.53411
0,0.2,-3.14,1,0.035067,-0.14446,0.44709,0.26756
0,0.3,-3.14,1,-0.1316,-0.14148,0.20069,0.19081
0,0.4,-3.14,1,-0.17592,-0.22997,0.19742,0.14336
0,0.5,-3.14,1,0.16596,0.21656,0.21252,0.26312
0,0.6,-3.14,1,-0.96697,0.081672,-1.9441,-0.89543
0,0.7,-3.14,1,-0.049964,-0.21924,-0.32521,-0.49449
0,0.8,-3.14,1,0.32389,0.14671,0.1874,0.010222
0,0.9,-3.14,1,0.82983,1.6365,0.11353,0.92016
0,1,-3.14,1,-0.073304,-0.17625,0.20542,0.10247
