0,0,-3.14,0.23277,0.22611,0.16749,0.18176,-0.24268,-0.066986,-0.10059,0.19272
0,0,-3.0772,0.2174,0.2175,0.1788,0.19198,-0.24266,-0.066986,-0.10059,0.19196
0,0,-3.0144,0.20187,0.20792,0.1871,0.20143,-0.24263,-0.066986,-0.10059,0.19109
0,0,-2.9516,0.18723,0.19829,0.19053,0.21015,-0.24261,-0.066985,-0.10059,0.1901
0,0,-2.8888,0.17361,0.19014,0.18653,0.21935,-0.24258,-0.066983,-0.10059,0.18898
0,0,-2.826,0.15948,0.18663,0.17042,0.23245,-0.24254,-0.066981,-0.10059,0.18771
0,0,-2.7632,0.14356,0.19855,0.13151,0.25229,-0.24251,-0.066976,-0.10059,0.18628
0,0,-2.7004,0.13558,0.2513,0.062103,0.25527,-0.24246,-0.06697,-0.10059,0.18466
0,0,-2.6376,0.14739,0.32379,0.029399,0.1803,-0.24241,-0.066961,-0.10059,0.18284
0,0,-2.5748,0.10822,0.29756,0.13359,0.13555,-0.24236,-0.066949,-0.10059,0.18079
0,0,-2.512,-0.029079,0.20463,0.26407,0.32708,-0.2423,-0.066933,-0.10059,0.1785
0,0,-2.4492,-0.13747,0.18637,0.26271,0.56807,-0.24223,-0.066911,-0.10059,0.17593
0,0,-2.3864,-0.17787,0.20401,0.20884,0.67731,-0.24216,-0.066883,-0.10059,0.17306
0,0,-2.3236,-0.18181,0.20554,0.17756,0.69461,-0.24208,-0.066847,-0.10059,0.16986
0,0,-2.2608,-0.16209,0.19229,0.17445,0.66529,-0.24198,-0.0668,-0.10059,0.1663
0,0,-2.198,-0.12919,0.17488,0.18729,0.61666,-0.24188,-0.066741,-0.10059,0.16235
0,0,-2.1352,-0.092894,0.15823,0.20629,0.56487,-0.24177,-0.066667,-0.10059,0.15799
0,0,-2.0724,-0.05886,0.14305,0.2267,0.51729,-0.24165,-0.066574,-0.10059,0.15319
0,0,-2.0096,-0.029195,0.12876,0.24681,0.47608,-0.24152,-0.066458,-0.10059,0.14791
0,0,-1.9468,-0.0041749,0.11469,0.26624,0.44119,-0.24137,-0.066314,-0.1006,0.14215
0,0,-1.884,0.01664,0.10039,0.28509,0.41178,-0.24122,-0.066136,-0.1006,0.13588
0,0,-1.8212,0.033875,0.085542,0.30359,0.38693,-0.24106,-0.06592,-0.1006,0.1291
0,0,-1.7584,0.048138,0.069977,0.32202,0.36575,-0.24089,-0.065657,-0.10061,0.12181
0,0,-1.6956,0.059952,0.05357,0.3406,0.34752,-0.24071,-0.065343,-0.10062,0.11402
0,0,-1.6328,0.069747,0.036222,0.35959,0.33163,-0.24054,-0.06497,-0.10063,0.10577
0,0,-1.57,0.077867,0.017839,0.3792,0.31756,-0.24038,-0.064537,-0.10065,0.097108
0,0,-1.5072,0.084583,-0.0016812,0.39968,0.30488,-0.24023,-0.064047,-0.10067,0.088104
0,0,-1.4444,0.090112,-0.02246,0.42128,0.29315,-0.2401,-0.063513,-0.1007,0.078857
0,0,-1.3816,0.094644,-0.044643,0.44426,0.28194,-0.24002,-0.062971,-0.10075,0.069493
0,0,-1.3188,0.09838,-0.06841,0.4689,0.27074,-0.24,-0.062487,-0.10081,0.060162
