0,0,1.57,1,0.33749,0.37554,0.043618,0.058996
0,1,1.57,1,0.32227,0.38518,0.075906,0.07856
0,2,1.57,1,0.27189,0.35098,0.1302,0.14809
0,3,1.57,1,0.21046,0.26117,0.20549,0.2423
0,4,1.57,1,0.18575,0.14949,0.28015,0.31946
0,5,1.57,1,0.20231,0.073005,0.32557,0.3524
0,6,1.57,1,0.21713,0.046004,0.34265,0.35487
0,7,1.57,1,0.20674,0.063917,0.34792,0.34477
0,8,1.57,1,0.18895,0.13002,0.34037,0.32067
0,9,1.57,1,0.19597,0.20154,0.2855,0.28875
0,10,1.57,1,0.2318,0.23568,0.16166,0.23869
1,0,1.57,1,0.49812,0.21327,0.17557,-0.066212
1,1,1.57,1,0.48263,0.19967,0.22566,-0.050886
1,2,1.57,1,0.37409,0.16499,0.27097,0.042453
1,3,1.57,1,0.26083,0.086606,0.34549,0.15584
1,4,1.57,1,0.25193,-0.032169,0.44694,0.22221
1,5,1.57,1,0.32234,-0.10851,0.52344,0.24097
1,6,1.57,1,0.38053,-0.12686,0.55932,0.24426
1,7,1.57,1,0.4003,-0.12811,0.58872,0.25371
1,8,1.57,1,0.41377,-0.1116,0.58903,0.2528
1,9,1.57,1,0.38912,-0.042822,0.46252,0.2158
1,10,1.57,1,0.31439,0.07353,0.2789,0.15974
2,0,1.57,1,0.70952,-0.2218,0.61538,-0.022225
2,1,1.57,1,0.94337,-0.33012,0.59934,-0.28775
2,2,1.57,1,0.44323,0.12068,0.15646,-0.069801
2,3,1.57,1,0.16815,0.11206,0.22504,0.14265
2,4,1.57,1,0.1032,-0.11717,0.34359,0.17452
2,5,1.57,1,0.46433,-0.46273,0.5284,0.0067906
2,6,1.57,1,0.72524,-0.22656,0.49441,0.0059269
2,7,1.57,1,0.95505,-0.12691,0.52599,0.028788
2,8,1.57,1,0.89055,0.037133,0.24688,-0.0059294
2,9,1.57,1,0.38091,0.12884,0.13485,0.041919
2,10,1.57,1,0.37852,0.10171,0.16239,0.04861
3,0,1.57,1,0.29444,0.11232,0.45487,0.34658
3,1,1.57,1,0.1761,0.048756,0.5016,0.28119
3,2,1.57,1,0.29003,0.44285,0.21688,-0.6849
3,3,1.57,1,0.19878,0.16254,0.12046,0.14058
3,4,1.57,1,0.1317,0.086429,0.1548,0.16895
3,5,1.57,1,0.42004,-0.089856,0.028753,-0.19458
3,6,1.57,1,0.49688,0.14782,0.15938,0.092374
3,7,1.57,1,0.55082,0.27127,0.20308,0.142
3,8,1.57,1,0.27847,0.19038,0.13868,0.085774
3,9,1.57,1,0.15261,0.1223,0.27577,0.15665
3,10,1.57,1,0.20601,0.15441,0.11897,0.12658
4,0,1.57,1,0.20181,0.18966,0.22599,0.16433
