0,0,-1.57,1,0.077867,0.017839,0.3792,0.31756
0,1,-1.57,1,0.081031,0.030646,0.36315,0.32639
0,2,-1.57,1,0.10291,0.10068,0.31566,0.31429
0,3,-1.57,1,0.14621,0.22539,0.23253,0.25829
0,4,-1.57,1,0.17708,0.34085,0.14789,0.17273
0,5,-1.57,1,0.16798,0.38346,0.077656,0.10705
0,6,-1.57,1,0.15175,0.37461,0.03074,0.081835
0,7,-1.57,1,0.15881,0.3522,0.022002,0.097547
0,8,-1.57,1,0.17679,0.31048,0.075545,0.16383
0,9,-1.57,1,0.16603,0.24637,0.19439,0.25059
0,10,-1.57,1,0.13043,0.18387,0.31535,0.28097
1,0,-1.57,1,-0.0021639,0.12873,0.24161,0.48551
1,1,-1.57,1,-0.0012631,0.13459,0.2292,0.49937
1,2,-1.57,1,0.039752,0.20861,0.17173,0.47738
1,3,-1.57,1,0.087258,0.34103,0.063304,0.3913
1,4,-1.57,1,0.072556,0.40827,-0.026048,0.32382
1,5,-1.57,1,0.033838,0.42978,-0.10687,0.29212
1,6,-1.57,1,0.015074,0.43399,-0.16128,0.2674
1,7,-1.57,1,0.037042,0.42932,-0.17483,0.26324
1,8,-1.57,1,0.093418,0.3936,-0.11666,0.3066
1,9,-1.57,1,0.11277,0.34118,0.0025451,0.37872
1,10,-1.57,1,0.077139,0.30813,0.12363,0.42608
2,0,-1.57,1,0.18906,0.46782,-0.0036046,0.67295
2,1,-1.57,1,0.17691,0.43361,-0.050158,0.55309
2,2,-1.57,1,0.27146,0.23756,0.023327,0.3524
2,3,-1.57,1,0.1369,0.19996,0.095108,0.31765
2,4,-1.57,1,0.18671,0.21089,0.14129,0.27768
2,5,-1.57,1,0.18491,0.20318,0.13444,0.36733
2,6,-1.57,1,0.045946,0.19005,0.025347,0.53693
2,7,-1.57,1,-0.30008,0.36669,-0.4732,0.85229
2,8,-1.57,1,0.045438,0.42143,-0.29363,0.38425
2,9,-1.57,1,0.12869,0.20836,0.053592,0.29705
2,10,-1.57,1,0.059412,0.17831,0.13039,0.36875
3,0,-1.57,1,0.85747,0.48729,0.024295,0.39718
3,1,-1.57,1,0.42458,0.29054,0.037405,0.22971
3,2,-1.57,1,0.20244,0.11698,0.084713,0.16393
3,3,-1.57,1,0.30436,0.0033904,-0.13743,0.32775
3,4,-1.57,1,0.22966,0.18929,0.07567,0.15124
3,5,-1.57,1,0.38371,0.22406,0.12115,0.093998
3,6,-1.57,1,0.65392,0.19905,0.30044,0.52064
3,7,-1.57,1,0.045374,0.0049712,0.31581,0.76433
3,8,-1.57,1,0.17711,0.159,0.0069193,0.10877
3,9,-1.57,1,0.25568,-0.13287,-0.1583,0.3618
3,10,-1.57,1,0.12893,0.15305,0.1292,0.27065
4,0,-1.57,1,0.5594,0.50751,0.06079,0.28027
4,1,-1.57,1,0.34929,0.28025,0.11232,0.19529
4,2,-1.57,1,0.16733,0.17916,0.11768,0.15835
4,3,-1.57,1,0.078639,0.16909,0.1908,0.17043
4,4,-1.57,1,0.10544,0.18587,0.23723,0.21278
4,5,-1.57,1,0.16602,0.34891,0.27548,0.31169
4,6,-1.57,1,0.047367,0.40004,0.34265,0.63599
4,7,-1.57,1,-0.57179,0.52745,-0.043316,0.8823
4,8,-1.57,1,0.21499,0.51171,-0.15993,0.091756
4,9,-1.57,1,0.15787,0.20116,0.11493,0.13641
4,10,-1.57,1,0.21503,0.18698,0.19273,0.15402
5,0,-1.57,1,0.23288,0.38795,0.24666,0.53546
5,1,-1.57,1,0.18111,0.37652,0.25608,0.45557
5,2,-1.57,1,0.041731,0.35392,0.28812,0.37466
5,3,-1.57,1,-0.077414,0.38348,0.25952,0.31884
5,4,-1.57,1,0.049891,0.51925,0.014551,0.3062
5,5,-1.57,1,0.099527,0.61261,-0.058251,0.29182
5,6,-1.57,1,0.096135,0.64887,-0.12662,0.29225
5,7,-1.57,1,0.10334,0.66492,-0.1771,0.28902
5,8,-1.57,1,0.050911,0.58788,-0.087105,0.32782
5,9,-1.57,1,-0.0035463,0.43884,0.058499,0.34727
5,10,-1.57,1,0.027257,0.38098,0.15078,0.40559
6,0,-1.57,1,0.1367,0.098908,0.32267,0.40526
6,1,-1.57,1,0.10447,0.12063,0.31312,0.4239
6,2,-1.57,1,0.056366,0.17979,0.2901,0.41047
6,3,-1.57,1,0.076102,0.26306,0.24096,0.33082
6,4,-1.57,1,0.17822,0.33828,0.16565,0.2121
6,5,-1.57,1,0.27816,0.37751,0.092732,0.11207
6,6,-1.57,1,0.31472,0.38036,0.04456,0.074016
6,7,-1.57,1,0.29678,0.36071,0.020581,0.10286
6,8,-1.57,1,0.22145,0.33194,0.04237,0.1929
6,9,-1.57,1,0.12991,0.31083,0.13621,0.27636
6,10,-1.57,1,0.085663,0.25595,0.26129,0.30977
7,0,-1.57,1,0.28379,-0.078582,0.46118,0.25687
7,1,-1.57,1,0.25766,-0.066686,0.43952,0.26475
7,2,-1.57,1,0.22053,0.0026672,0.39032,0.25342
7,3,-1.57,1,0.25017,0.11487,0.322,0.18016
7,4,-1.57,1,0.4072,0.2036,0.292,0.019945
7,5,-1.57,1,0.55864,0.25764,0.30547,-0.13311
7,6,-1.57,1,0.56453,0.28571,0.26542,-0.16292
7,7,-1.57,1,0.55077,0.29313,0.20285,-0.13914
7,8,-1.57,1,0.46709,0.25447,0.17588,-0.035153
7,9,-1.57,1,0.31198,0.17996,0.25521,0.11004
7,10,-1.57,1,0.2513,0.09234,0.39808,0.18565
8,0,-1.57,1,0.64802,-0.23046,0.69954,-0.037673
8,1,-1.57,1,0.48975,-0.39523,0.73693,-0.047917
8,2,-1.57,1,0.17507,-0.24336,0.55282,0.15003
8,3,-1.57,1,0.20433,0.077758,0.29769,0.13437
8,4,-1.57,1,0.49891,-0.22826,1.151,-0.6463
8,5,-1.57,1,0.22053,0.057438,0.43288,0.059361
8,6,-1.57,1,0.21152,0.14788,0.25738,0.09012
8,7,-1.57,1,0.20762,0.19282,0.13833,0.10529
8,8,-1.57,1,0.094631,0.25889,-0.13611,0.26054
8,9,-1.57,1,0.57941,0.18319,0.80255,-0.70531
8,10,-1.57,1,0.67383,0.20325,0.3701,-0.093322
9,0,-1.57,1,0.57494,0.26663,0.20979,0.078156
9,1,-1.57,1,0.47208,0.090934,0.091666,-0.14175
9,2,-1.57,1,0.032859,-0.022295,0.23288,0.19631
9,3,-1.57,1,0.1435,0.13427,0.168,0.15862
9,4,-1.57,1,0.1957,0.083901,0.2138,-0.0045022
9,5,-1.57,1,0.20027,0.11964,0.22194,0.11677
9,6,-1.57,1,0.26928,0.24309,0.21663,0.16792
9,7,-1.57,1,0.19707,0.28704,0.17329,0.1706
9,8,-1.57,1,0.15458,0.26162,0.097321,0.058044
9,9,-1.57,1,0.21736,0.13392,0.08387,0.14319
9,10,-1.57,1,-0.11876,0.25332,0.66861,-0.41034
10,0,-1.57,1,0.76016,0.21001,0.16672,-0.12709
10,1,-1.57,1,1.0082,-0.14299,0.13214,-0.39933
10,2,-1.57,1,0.3327,-0.21782,0.51498,0.26319
10,3,-1.57,1,0.21134,0.115,0.18935,0.15117
10,4,-1.57,1,0.31621,0.15983,0.18492,0.047922
10,5,-1.57,1,0.2307,0.18998,0.20033,0.11752
10,6,-1.57,1,0.22867,0.27534,0.20008,0.16056
10,7,-1.57,1,0.17716,0.26332,0.18079,0.16376
10,8,-1.57,1,0.12569,0.27002,0.10578,0.068282
10,9,-1.57,1,0.17832,0.16673,0.14182,0.13398
10,10,-1.57,1,0.13882,0.12791,0.21626,0.17026
