0,0,-3.14,1,0.23277,0.22611,0.16749,0.18176
0,1,-3.14,1,0.1641,0.23512,0.12824,0.21834
0,2,-3.14,1,-0.012221,0.17736,0.16467,0.40523
0,3,-3.14,1,0.074804,0.25223,0.34957,0.26097
0,4,-3.14,1,0.26628,0.22148,0.34907,0.17472
0,5,-3.14,1,0.30098,0.19728,0.30375,0.20435
0,6,-3.14,1,0.32149,0.33237,0.2032,0.20568
0,7,-3.14,1,0.31364,0.27512,0.24275,0.21178
0,8,-3.14,1,0.36573,0.2062,0.33588,0.16135
0,9,-3.14,1,0.15614,0.3652,0.38107,0.1222
0,10,-3.14,1,-0.059147,0.48853,0.29566,-0.021965
1,0,-3.14,1,0.21084,0.24388,0.14845,0.12837
1,1,-3.14,1,0.11173,0.18154,0.16178,0.24251
1,2,-3.14,1,0.085816,0.16511,0.2031,0.41881
1,3,-3.14,1,0.10151,0.34416,0.44538,0.29113
1,4,-3.14,1,0.32516,0.26433,0.27781,0.13042
1,5,-3.14,1,0.39007,0.20407,0.24838,0.15842
1,6,-3.14,1,0.41063,0.30993,0.18646,0.16963
1,7,-3.14,1,0.43502,0.27406,0.23409,0.16564
1,8,-3.14,1,0.44072,0.20981,0.26522,0.13124
1,9,-3.14,1,0.26497,0.39254,0.28786,0.085951
1,10,-3.14,1,0.086548,0.5748,0.13527,-0.20569
2,0,-3.14,1,0.10149,0.16983,0.1954,0.20412
2,1,-3.14,1,0.15841,0.092811,0.20152,0.28522
2,2,-3.14,1,0.3777,-0.020573,0.10492,0.6059
2,3,-3.14,1,0.29314,0.33877,0.44196,0.4713
2,4,-3.14,1,0.40719,0.25995,0.1102,0.067518
2,5,-3.14,1,0.49307,0.18091,0.14854,0.11654
2,6,-3.14,1,0.50192,0.1455,0.21304,0.15093
2,7,-3.14,1,0.57532,0.10301,0.26663,0.10952
2,8,-3.14,1,0.56891,0.11081,0.13073,0.15611
2,9,-3.14,1,0.41705,0.30114,0.16727,0.15565
2,10,-3.14,1,0.22906,0.52058,-0.057428,-0.22859
